51,12500,-1963,29832,-17587,0,-14267,29985,-15725,0,-14267,0
52,12750,-2302,29984,-15629,0,-16295,29959,-13672,0,-16295,0
53,13000,-2627,29951,-13576,0,-18221,29748,-11535,0,-18221,0
54,13250,-2935,29733,-11439,0,-20036,29354,-9326,0,-20036,0
55,13500,-3226,29332,-9231,0,-21727,28778,-7061,0,-21727,0
56,13750,-3496,28750,-6966,0,-23284,28026,-4751,0,-23284,0
57,14000,-3745,27991,-4658,0,-24698,27100,-2412,0,-24698,0
58,14250,-3971,27060,-2322,0,-25959,26008,-59,0,-25959,0
59,14500,-4173,25961,29,0,-27060,24755,2295,0,-27060,0
60,14750,-4348,24702,2379,0,-27994,23349,4635,0,-27994,0
61,15000,-4497,23291,4715,0,-28756,21800,6946,0,-28756,0
62,15250,-4619,21737,7022,0,-29341,20116,9215,0,-29341,0
63,15500,-4711,20048,9286,0,-29744,18308,11426,0,-29744,0
64,15750,-4775,18236,11492,0,-29965,16387,13567,0,-29965,0
65,16000,-4809,16312,13627,0,-30000,14365,15625,0,-30000,0
66,16250,-4814,14286,15679,0,-29851,12255,17586,0,-29851,0
67,16500,-4789,12173,17633,0,-29517,10069,19439,0,-29517,0
68,16750,-4734,9985,19479,0,-29001,7821,21172,0,-29001,0
69,17000,-4650,7735,21205,0,-28307,5524,22774,0,-28307,0
70,17250,-4538,5438,22800,0,-27438,3194,24236,0,-27438,0
71,17500,-4397,3107,24255,0,-26400,844,25548,0,-26400,0
72,17750,-4230,756,25560,0,-25200,-1511,26703,0,-25200,0
73,18000,-4036,-1599,26708,0,-23843,-3857,27694,0,-23843,0
74,18250,-3818,-3944,27690,0,-22340,-6179,28513,0,-22340,0
75,18500,-3576,-6264,28503,0,-20699,-8463,29157,0,-20699,0
76,18750,-3311,-8546,29139,0,-18931,-10695,29621,0,-18931,0
77,19000,-3027,-10776,29596,0,-17046,-12861,29903,0,-17046,0
78,19250,-2724,-12939,29870,0,-15055,-14947,30000,0,-15055,0
79,19500,-2404,-15022,29960,0,-12972,-16942,29912,0,-12972,0
80,19750,-2069,-17012,29865,0,-10809,-18832,29640,0,-10809,0
81,20000,-1721,-18898,29587,0,-8579,-20606,29185,0,-8579,0
82,20250,-1363,-20667,29125,0,-6297,-22253,28550,0,-6297,0
83,20500,-997,-22309,28485,0,-3975,-23762,27739,0,-3975,0
84,20750,-624,-23813,27668,0,-1629,-25125,26757,0,-1629,0
85,21000,-247,-25171,26681,0,727,-26334,25610,0,727,0
86,21250,131,-26373,25530,0,3078,-27380,24305,0,3078,0
87,21500,508,-27412,24221,0,5411,-28257,22850,0,5411,0
88,21750,882,-28283,22763,0,7710,-28960,21255,0,7710,0
89,22000,1251,-28979,21165,0,9962,-29484,19528,0,9962,0
90,22250,1612,-29497,19436,0,12152,-29826,17681,0,12152,0
91,22500,1963,-29832,17587,0,14267,-29985,15725,0,14267,0
92,22750,2302,-29984,15629,0,16295,-29959,13672,0,16295,0
93,23000,2627,-29951,13576,0,18221,-29748,11535,0,18221,0
94,23250,2935,-29733,11439,0,20036,-29354,9327,0,20036,0
95,23500,3226,-29332,9231,0,21727,-28778,7061,0,21727,0
96,23750,3496,-28750,6966,0,23284,-28026,4751,0,23284,0
97,24000,3745,-27991,4658,0,24698,-27100,2412,0,24698,0
98,24250,3971,-27060,2322,0,25959,-26008,59,0,25959,0
99,24500,4173,-25961,-29,0,27060,-24755,-2295,0,27060,0
100,24750,4348,-24702,-2379,0,27994,-23349,-4635,0,27994,0
101,25000,4497,-23291,-4715,0,28756,-21800,-6946,0,28756,0
102,25250,4619,-21737,-7022,0,29341,-20116,-9215,0,29341,0
103,25500,4711,-20048,-9286,0,29744,-18308,-11426,0,29744,0
104,25750,4775,-18236,-11492,0,29965,-16387,-13567,0,29965,0
105,26000,4809,-16312,-13627,0,30000,-14365,-15625,0,30000,0
106,26250,4814,-14286,-15679,0,29851,-12255,-17586,0,29851,0
107,26500,4789,-12173,-17633,0,29517,-10069,-19439,0,29517,0
108,26750,4734,-9985,-19479,0,29001,-7821,-21172,0,29001,0
109,27000,4650,-7735,-21205,0,28307,-5524,-22774,0,28307,0
110,27250,4538,-5438,-22800,0,27438,-3194,-24236,0,27438,0
111,27500,4397,-3107,-24255,0,26400,-844,-25548,0,26400,0
112,27750,4230,-756,-25560,0,25200,1511,-26703,0,25200,0
113,28000,4036,1599,-26708,0,23843,3857,-27694,0,23843,0
114,28250,3818,3944,-27690,0,22340,6179,-28513,0,22340,0
115,28500,3576,6264,-28502,0,20699,8463,-29157,0,20699,0
116,28750,3311,8546,-29139,0,18931,10695,-29621,0,18931,0
117,29000,3027,10776,-29596,0,17046,12861,-29903,0,17046,0
118,29250,2724,12939,-29870,0,15055,14947,-30000,0,15055,0
119,29500,2404,15022,-29960,0,12972,16942,-29912,0,12972,0
120,29750,2069,17012,-29865,0,10809,18832,-29640,0,10809,0
121,30000,1721,18898,-29587,0,8579,20606,-29185,0,8579,0
122,30250,1363,20667,-29125,0,6297,22253,-28550,0,6297,0
123,30500,997,22309,-28485,0,3975,23762,-27739,0,3975,0
124,30750,624,23813,-27668,0,1629,25125,-26757,0,1629,0
125,31000,247,25171,-26681,0,-727,26334,-25610,0,-727,0
126,31250,-131,26373,-25530,0,-3078,27380,-24305,0,-3078,0
127,31500,-508,27412,-24221,0,-5411,28257,-22850,0,-5411,0
128,31750,-882,28283,-22763,0,-7710,28960,-21255,0,-7710,0
129,32000,-1251,28979,-21165,0,-9962,29484,-19528,0,-9962,0
130,32250,-1612,29497,-19436,0,-12152,29826,-17681,0,-12152,0
131,32500,-1963,29832,-17587,0,-14267,29985,-15725,0,-14267,0
132,32750,-2302,29984,-15629,0,-16295,29959,-13672,0,-16295,0
133,33000,-2627,29951,-13576,0,-18221,29748,-11535,0,-18221,0
134,33250,-2935,29733,-11439,0,-20036,29354,-9327,0,-20036,0
135,33500,-3226,29332,-9231,0,-21727,28778,-7061,0,-21727,0
136,33750,-3496,28750,-6966,0,-23284,28026,-4751,0,-23284,0
137,34000,-3745,27991,-4658,0,-24698,27100,-2412,0,-24698,0
138,34250,-3971,27060,-2322,0,-25959,26008,-59,0,-25959,0
139,34500,-4173,25961,29,0,-27060,24755,2295,0,-27060,0
140,34750,-4348,24702,2379,0,-27994,23349,4635,0,-27994,0
141,35000,-4497,23291,4715,0,-28756,21800,6946,0,-28756,0
142,35250,-4619,21737,7022,0,-29341,20116,9215,0,-29341,0
143,35500,-4711,20048,9286,0,-29744,18308,11426,0,-29744,0
144,35750,-4775,18236,11492,0,-29965,16387,13567,0,-29965,0
145,36000,-4809,16312,13627,0,-30000,14365,15625,0,-30000,0
146,36250,-4814,14286,15679,0,-29851,12255,17586,0,-29851,0
147,36500,-4789,12173,17633,0,-29517,10069,19439,0,-29517,0
148,36750,-4734,9985,19479,0,-29001,7821,21172,0,-29001,0
149,37000,-4650,7735,21205,0,-28307,5524,22774,0,-28307,0
150,37250,-4538,5438,22800,0,-27438,3194,24236,0,-27438,0
151,37500,-4397,3107,24255,0,-26400,844,25548,0,-26400,0
152,37750,-4230,756,25560,0,-25200,-1511,26703,0,-25200,0
153,38000,-4036,-1599,26708,0,-23843,-3857,27694,0,-23843,0
154,38250,-3818,-3944,27690,0,-22340,-6179,28513,0,-22340,0
155,38500,-3576,-6264,28503,0,-20699,-8463,29157,0,-20699,0
156,38750,-3311,-8546,29139,0,-18931,-10695,29621,0,-18931,0
157,39000,-3027,-10776,29596,0,-17046,-12861,29903,0,-17046,0
158,39250,-2724,-12939,29870,0,-15055,-14947,30000,0,-15055,0
159,39500,-2404,-15022,29960,0,-12972,-16942,29912,0,-12972,0
160,39750,-2069,-17012,29865,0,-10809,-18832,29640,0,-10809,0
161,40000,-1721,-18898,29587,0,-8579,-20606,29185,0,-8579,0
162,40250,-1363,-20667,29125,0,-6297,-22253,28550,0,-6297,0
163,40500,-997,-22309,28485,0,-3975,-23762,27739,0,-3975,0
164,40750,-624,-23813,27668,0,-1629,-25125,26757,0,-1629,0
165,41000,-247,-25171,26681,0,727,-26334,25610,0,727,0
166,41250,131,-26373,25530,0,3078,-27380,24305,0,3078,0
167,41500,508,-27412,24221,0,5411,-28257,22850,0,5411,0
168,41750,882,-28283,22763,0,7710,-28960,21255,0,7710,0
169,42000,1251,-28979,21165,0,9962,-29484,19528,0,9962,0
170,42250,1612,-29497,19436,0,12152,-29826,17681,0,12152,0
171,42500,1963,-29832,17587,0,14267,-29985,15725,0,14267,0
172,42750,2302,-29984,15629,0,16295,-29959,13672,0,16295,0
173,43000,2627,-29951,13576,0,18221,-29748,11535,0,18221,0
174,43250,2935,-29733,11439,0,20036,-29354,9327,0,20036,0
175,43500,3226,-29332,9231,0,21727,-28778,7061,0,21727,0
176,43750,3496,-28750,6966,0,23284,-28026,4751,0,23284,0
177,44000,3745,-27991,4658,0,24698,-27100,2412,0,24698,0
178,44250,3971,-27060,2322,0,25959,-26008,59,0,25959,0
179,44500,4173,-25961,-29,0,27060,-24755,-2295,0,27060,0
180,44750,4348,-24702,-2379,0,27994,-23349,-4635,0,27994,0
181,45000,4497,-23291,-4715,0,28756,-21800,-6946,0,28756,0
182,45250,4619,-21737,-7022,0,29341,-20116,-9215,0,29341,0
183,45500,4711,-20048,-9286,0,29744,-18308,-11426,0,29744,0
184,45750,4775,-18236,-11492,0,29965,-16387,-13567,0,29965,0
185,46000,4809,-16312,-13627,0,30000,-14365,-15625,0,30000,0
186,46250,4814,-14286,-15679,0,29851,-12255,-17586,0,29851,0
187,46500,4789,-12173,-17633,0,29517,-10069,-19439,0,29517,0
